scorer,,,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah
labeled-data,180-F5_04_08_2021__12_00,img108184.png,,,,,,,,,,,,,,,,,,,,,,,600.6194369372608,540.0943051424779,608.5133839021404,570.8604574158544,622.6820066596165,589.4820758971088,,,,,,,,,,,,,841.6884327108895,503.0534770765047,845.1293839519908,522.6871400404358,845.7366106415969,536.6533539013765,843.7125216762432,557.9062880375906,851.4040597445874,580.3736755530169,861.7269134678913,593.7326627243515,872.0497671911953,597.1736139654529,709.7178321698266,582.8025823114415,730.9707663060408,595.7567516897052,758.7007851313867,613.568734584818,776.3103591299641,616.807276929384,778.7392658883887,594.3398894139576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,180-F5_04_08_2021__12_00,img111480.png,677.3678620397814,478.6045558229217,658.9283403155803,466.91521615847273,639.5009870704397,464.61027594294757,626.4945387114049,474.9825069128108,611.6770658973146,483.7083520144417,595.2132072149922,491.1170884214868,,,,,,,,,,,709.1431092966639,542.484327510333,691.3621419197555,554.0090285879587,675.0629218242563,556.8078845639535,658.4344245551106,563.3934280368825,649.7085794534796,567.8386698811096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,180-F5_04_08_2021__12_00,img114755.png,637.3942418820733,486.8153908395305,622.8206782866046,476.45586972949854,611.4076465552134,467.8521996550652,,,,,,,,,,,,,663.556422312493,493.3120396712455,673.9159434225251,482.9525185612135,695.5129111603883,482.7769334576536,715.8807831733325,492.2585290498863,727.1182298011638,507.18326285247474,734.8439743577978,521.2300711372638,737.8289211183155,532.9942730757748,,,,,814.910781581096,498.7551778816013,792.962643636113,499.8086885029605,780.6716863869224,515.0845925126687,785.9392394937183,530.7116667294965,808.9408880600606,548.2701770854829,825.0947175875681,564.7751768201101,839.6682811830367,577.0661340693007,849.5010469823892,587.9524104900122,,,659.1667947234964,525.0929434155809,625.4544548400025,527.7267199689788,603.8574871021392,539.8420921146095,,,,,,,,,,,,,700.4292940600645,608.847037813636,697.4443472995468,593.0443784932484,680.41259225424,570.5694852375857,663.556422312493,566.8821980628286,638.7989227105522,567.584538477068,621.7671676652453,573.2032617909837,,,,,,,,,,,,,,,,,,,795.0696648788313,606.0376761566782,779.0914204548836,618.5042185094286,757.8456229241401,628.6881545159007,,,723.079772419287,581.1045914511775,741.8673785001924,574.2567724123428,758.0212080276999,575.1346979301421,,,,,,,,,,,,,,,734.4928041506782,493.13645456768563,742.3941338108721,502.26687995279855,749.5931230568265,509.6414543023128,766.0981227914538,512.2752308557108,,,,,,,,,,,751.7001442995448,527.1999646582992,760.479399477538,544.2317197036061,772.2436014160489,560.5611343346734,783.3054629403204,576.5393787586211,798.5813669500285,588.8303360078115,812.1014199241381,601.4724634641218,825.0947175875681,615.343686645351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img000467.png,805.1972111553785,380.040438247012,818.1653386454184,411.83326693227093,830.296812749004,437.3511952191235,835.7350597609561,459.94083665338644,844.9382470119522,480.85717131474104,862.9262948207172,502.1918326693227,876.7310756972113,528.5464143426293,892.2091633466136,549.8810756972111,901.4123505976095,569.9607569721115,803.6918557156125,81.0065803467617,828.8880259136822,82.85714651950127,856.6465185047759,95.95346097273523,881.273283726618,109.76153164625364,894.6543006679658,121.57668490297556,912.8752599072478,138.80118543385936,927.2527355569938,160.15387204239298,936.078512688521,180.79480243064214,938.0714301053174,203.85570396785846,382.87704283997596,203.15994439034904,396.7610274299873,189.42687267631607,412.9087051596744,170.56276317901805,422.71804209826934,150.64226354987133,422.567129222291,129.06172228496237,421.51073909044226,107.78300677201022,419.2470459507665,84.84424962329581,426.7926897496858,62.20731822653818,448.0714052626379,52.69980703990001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img001556.png,380.9983904125663,629.2216020116023,404.1677711248804,614.9466281130202,422.3958147184545,603.1972265195718,440.294435837446,587.8241777057141,457.97344197338236,572.0118989257462,471.0405334651614,555.2113527220303,479.276095329728,537.0931166199837,483.55858749930263,518.3160355687718,478.1780204144525,492.73089004285146,710.6620693266057,401.9902916451553,732.306542777545,416.25596732872907,760.100014367956,437.90044077966854,780.7606481165801,454.62571571903095,797.4859230559425,463.7262329654487,822.5738354649859,474.79442961649727,844.4642688415043,486.8464659698613,862.9112632599188,492.01162440701734,882.5880573062274,504.5555806115391,785.9258065537362,234.98350217711072,804.3728009721505,239.16482091195127,834.1339519671923,252.44665689320965,858.2380246739203,254.1683763722616,873.4875400598096,252.2006969676308,894.6400936595913,243.100179721213,912.1032483756903,231.29410329342784,926.368924059264,211.86326917269804,932.0260023475778,188.2511163171277,413.060319291848,54.27418120361423,431.8440419252087,59.83584209505625,455.3499294663976,69.17523491276077,477.07188804240695,80.50843069154826,496.59016966142985,87.32933555841109,517.997317243584,96.9835393699708,538.0402838523655,103.27975924707496,555.1450145184986,113.14383705453814,575.2929181252318,125.0017178230843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img002354.png,,,,,395.58468205417944,596.904960597707,405.53753567636556,568.2348001636486,414.74763902823923,533.622637567091,417.8671901635513,508.6662284845946,427.37439362354996,484.30401961834815,434.6533462726113,464.24976231991354,449.06270151667184,447.9092563730409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.4829082204192,544.3182414595896,498.5298695194773,546.9921424327141,526.0116295210358,542.2385407027148,558.2469912525936,532.1371370264662,940.0204804254862,80.58203713264317,929.423614720934,103.0567083521882,912.3056008905032,129.02485178202517,890.063827818311,149.40343967539502,869.335892703912,161.28124519038772,847.7928140737781,165.0076155480325,828.8116150645252,165.2405136953853,806.9191892133622,162.6786340745045,784.444517993817,160.6989998220057,481.8431927989309,47.34845445955693,470.5558239369704,63.880459358387924,480.0189715687151,91.01575015784846,503.73384756152086,104.12734025002476,520.2658524603519,111.65225282466508,540.332285992726,117.58097182286653,561.4248439670966,120.2032898413018,587.6480241514491,119.86124836063632,612.6170522400284,119.29117922619389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img007144.png,594.6526808967728,525.6554664648806,571.6573096367586,515.0422181910279,551.4921379164382,502.6600952048663,528.6736541276547,492.9312842871679,506.7396076950256,494.7001589994767,486.0437735610126,495.05393394193845,466.5861517256159,496.9996961254782,445.3596551779102,502.12943279117366,429.2628952959002,497.88413348163255,414.758122654968,517.872417730722,421.7092025319482,539.2527775982091,438.95473473963676,562.2390720292867,459.6589815443715,573.1976825748793,482.3180673615828,584.2939952570249,510.27115830963777,585.355984242625,534.5277660197175,577.3876353665135,546.8930636644353,560.9594605352762,547.1246429042665,542.8163096447283,621.291190760408,123.10971703317875,643.9214963883076,124.0605702108216,669.9748734557213,139.4643916886356,694.3167148033781,156.7699195217353,707.6286592903778,180.35107832727772,721.5111156839632,201.65018950647735,737.1051077973059,222.18861814356268,751.5580760974769,238.7334634345481,765.0601912200054,260.79325715586197,470.8662180573107,47.61197472833726,448.8064243359968,62.25511366403697,432.6419203160686,91.5413915354365,437.39618620428274,113.2208439856932,446.14403543859686,131.85756626749287,457.7444442058395,152.58616554010678,481.1354323758534,170.4622052797922,508.90034516302427,180.16090769174914,530.0092857066953,185.2955148510205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img008326.png,598.0139658082494,521.2950419703714,576.328314547987,512.0705485238418,555.2899961611654,501.2277228937106,531.3386798438607,491.1940633553803,508.35836283671705,490.5467304819397,485.0543793928531,492.0032294471812,463.8542277876712,492.3268958839015,447.02357307821393,494.75439415930396,431.3257508972777,496.21089312454546,414.33326296946024,522.5897077172526,419.67375917534577,540.8768613919515,437.96091285004456,569.8450074784214,463.6923945693111,580.6878331085525,484.8925461744929,586.5138289695185,511.91869364064075,585.2191632226371,535.0608438661445,575.5091701210272,546.8746688064367,560.782347250252,549.9494999552799,542.4951935755531,894.0239652694002,231.87549801416853,875.513360651021,226.30839888082141,851.4356568992949,225.05580157581832,826.6620657559004,223.10731687914685,800.7750547858363,223.10731687914685,781.2902078191216,228.11770609915922,754.5681319790556,235.0765800158431,733.9698651856713,238.556016974185,716.4335029156281,243.70558367253108,434.4445299486649,211.63888481889938,432.7823468770584,192.6622947513918,434.1674994367305,170.222823284704,438.87701813961553,143.90492465093436,451.48190643263155,124.37427355955793,463.80976421371315,105.12065298011595,478.7694118581717,84.20484932906743,494.0060900145646,74.64729666733004,512.9826800820722,69.2452016846089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img014856.png,760.5912864434679,342.2289679689777,771.1292634529672,326.7319429550082,777.1731032084153,305.65598893600975,786.1613777165176,282.25548116491586,794.0648604736419,255.29065764060906,804.292896982862,238.39890037538234,810.9566177388685,218.56270835750144,821.1846542480885,198.57154608948085,819.7899219968313,177.80553257076178,500.5175262497464,58.36921693089852,470.22084234743613,56.45976206310584,451.50818464306803,80.26429941492106,440.8152373834291,102.54127287250216,437.6328126037747,119.59906969144996,432.79552693869994,141.23955819310015,432.54093295632754,163.8984226242398,439.92415844512584,186.93917802893793,454.81790641390864,201.96022298890688,587.6712126820569,463.6737910328015,563.3749768651555,467.6627252713972,547.9631854887629,466.93746450074343,524.3922104425153,463.6737910328015,480.51393381796225,462.5858998768208,464.73951205624275,463.492475840138,445.8827320192447,464.2177366107918,431.9214621841596,468.56930123471443,419.04808350505516,472.01428989531985,508.4364734881324,452.2509338950046,497.9201923136527,475.6405937485887,483.5962920932408,501.93129668478787,481.42050978127946,520.425446336459,478.7007818913278,540.9140631074281,475.43710842338584,560.8587343004067,475.4371084233859,580.0781447227317,494.8378340383742,590.4131107045479,510.6122558000937,592.0449474385189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img019438.png,429.9334376209322,450.9071780006004,456.6728901243216,453.5607114551352,480.35057325709386,460.500722028534,499.3335433549199,472.135445636879,520.1535750751162,486.42370269975885,540.5653708792303,501.3243136367621,560.3648128092209,516.4290425318065,578.7354290329235,523.3690531052052,597.7183991307496,525.0019967695343,568.3254131728254,595.626810251769,543.6271402498475,585.0126764336297,528.3182933967619,573.5820707833259,512.1929747115117,558.4773418882814,500.7623690612079,547.8632080701422,483.8205785437932,534.1873048813857,468.51173169070773,523.7772890212875,452.59053096349874,508.6725601262432,446.87522813834687,485.6072308675943,453.8584569257977,106.79321819191352,444.64149060570355,128.26058278555055,445.5748542836877,156.96151588356523,457.0085593389944,183.91239208535953,463.65877554463196,200.9462792085715,473.1090827842222,222.18030288271245,486.40951519549725,239.2141900059244,502.39336818097695,253.09797471593967,519.0772439249449,268.4984754026792,699.9747823553529,232.15353730665254,725.2659271781511,235.8728233100052,752.9126198030725,239.96403791369315,781.4271458287762,237.11258531112279,801.6352664469924,234.75703750899945,816.0165056599561,226.4506321015118,833.7451022759371,217.40036949335362,852.4655084928123,207.23432108418967,860.8958901004116,192.853081871226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img019779.png,709.635178003257,281.359717697337,729.9105999872481,270.6481740076813,751.0786506120439,253.0506379461041,781.0454692676283,238.89609807048765,799.6631523472679,229.96981166244126,822.9990153854465,220.66097012262142,845.9523232918514,210.45949994199697,863.4223409761709,203.19095243830202,869.0331495755142,188.78137580816997,453.38983430580856,100.1525570091274,456.2634255155418,127.1643143806194,458.5622984833283,149.72200537702497,462.8726852979281,174.72224890170378,468.33250859642123,199.72249242638256,475.6601661812408,225.58481331398133,488.7350061855269,242.1079627699472,504.53975783905946,259.06215090737305,521.7813050974586,270.26915662533247,451.62780031242016,585.9705475497432,464.09781356901806,570.0278723735863,482.7239093193796,552.1910179685791,506.24330141093776,530.7236533749422,529.4469969643543,520.1478193471944,552.1771477105582,509.5719853194468,575.6965398021164,500.25893744426605,589.9028840184938,481.0014486176211,591.3235184401316,459.84978056212583,503.5598808367332,628.5895801988755,506.085453141867,614.8567807897107,511.13659775213443,582.1821890920426,,,,,468.99110991021473,519.6742745399819,458.73097242060885,506.0993233998879,449.8914693526407,489.051710340235,442.6304489753811,464.5852286342516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img027241.png,452.7113223035841,170.28887326887178,439.6772173364776,186.79873956053996,437.93933667419685,217.211651150455,447.3238922505134,236.67591456800062,453.7540507009526,256.14017798554625,457.7511762241986,270.91216361493355,466.09300340314667,287.943394105286,481.2125651649902,306.191141059235,493.3777298009562,321.3107028210785,694.2565591158371,116.24144883015191,707.4281448334247,135.93949593933687,731.8727093183169,157.06149826123396,753.5880263121774,169.99575811003612,773.9980510277184,183.16734382762365,801.1718630036422,192.06706390707467,823.8364834726442,200.13614344577692,842.110575369117,207.4932453781231,862.4019371502652,216.86761719514487,546.8862953387605,523.2266443007697,562.0490273845716,509.74866026004895,569.967343008495,497.28152502238214,575.5270114252924,483.1296417796252,583.2768522487069,466.2821617287242,596.2494118879007,444.2119628620437,609.7273959286216,424.16346160147145,627.7541995830858,408.6637799546425,649.9928732502751,399.3976659266469,520.9411760603729,541.758872356761,496.17538038554835,542.264296758288,478.65400113261114,546.3076919705043,459.27939907407495,548.3293895766124,440.7471710180838,546.1392171699953,418.34002255038536,541.2534479552339,398.29152128981303,529.2917371190941,386.4982852541823,510.2540846615759,391.04710486792555,490.3740582015127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img028773.png,436.07210876432043,148.25248891077186,428.80621789348504,165.20623427605443,435.10332331487575,191.24234322988127,443.82239235987817,211.95013221176214,458.83856682627135,228.7827793958641,465.49896679120377,244.76773931170197,480.0307485328746,266.32321556184695,496.5001011734348,283.6402554706713,512.8483556328144,297.0821535817168,710.6025306420463,136.31437340214623,719.0178579967749,154.38257625200484,734.7347193798711,180.8661064565921,752.8029222297297,191.88028490616344,776.5638465254342,202.15193447149403,794.5082945612527,209.82473294198192,814.6803292497934,219.84887287923226,838.0699891033776,226.9028972795195,853.7868504864737,235.31822463424817,400.49672658554493,637.521959151613,408.09026884238995,613.3466001298208,413.5142275972793,589.0162708578887,416.92357310035254,568.7151680895887,420.7978293538449,543.6099875669582,414.5990193482571,523.7737955490774,412.11949534602206,500.9931687785422,414.9089598485365,475.26810725535296,426.9966393594327,448.6132242313255,458.61057038793035,498.6686150264468,475.1923871528777,508.1218002849682,488.9847394153105,521.2942715468422,500.60750817578764,537.7211180616498,505.2566156799785,559.4169530812071,506.9612884315151,577.3935020974116,505.7215264303975,594.440229612778,500.14259742536854,608.2325818752108,495.1835494208983,621.8699638875039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img039753.png,386.85033595696905,611.5823019767296,405.1508071920486,602.6295534588489,424.636201025083,595.783334003999,449.9145497814519,580.3793402305866,470.05823394668346,572.6115143106608,498.36471823115903,564.3170561249772,524.6963315190434,560.3673141317945,549.8430222089729,557.6024947365668,582.8891968852677,555.2326495406571,523.8568070844113,272.7649698733702,546.594825069741,271.04001678482797,560.7080776123594,269.15824977914554,588.6209548633157,260.6902982535745,608.0658805887009,256.2995085736488,627.5108063140863,250.96783539088187,643.1921980281066,246.26341787667573,663.5780072563332,240.7749307767686,678.6321433017927,231.67972358263674,,,834.9756186905762,205.17817158594227,816.0011347166114,214.4301926972143,796.399395074086,219.76186587998123,766.9183786517276,216.15514578575653,748.1007085949032,208.62807776302674,730.2239220409199,199.84649840317533,714.6993442440396,187.4581989490992,698.3906968614585,162.36797220666654,876.37449281559,70.63183067964712,874.9631675613282,90.54719815645308,873.7086562242066,115.95105273316614,876.2176788984498,139.47314030419673,879.0403294069736,157.66355469246042,884.05837475546,178.20617783782714,890.6445592753487,201.72826540885777,886.2537695954229,222.4277024713647,888.6059783525259,248.1451848823582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img048761.png,448.81357433125913,561.5125006530889,452.5859929918025,551.2955334474505,461.07393497802525,538.0920681355485,473.6486638465033,524.8886028236465,485.43747216070153,511.68513751174453,497.8550169183236,495.0236217610111,512.3159551170734,478.5192901211336,527.7199979809591,457.14225104472087,545.3246183968283,429.32066342321315,819.9746600395483,310.51499257471113,815.6963742053346,330.1951074120942,811.4180883711208,364.763656952541,810.220168337541,385.12829752339826,809.1933797373297,411.99593256226035,810.7335626376466,431.1626530995378,811.0758255043837,448.27579643639257,808.1665911371184,467.44251697367,803.2037795694305,487.63602611115874,828.4192219785007,273.14990746062216,817.698158687765,264.8716180842313,805.7557084398569,249.67213595053005,795.4417741348453,227.1443320737943,786.8920654346384,201.6309156350815,780.6494209868682,178.56027311071355,782.4136465916729,155.4896305863456,783.0921949012131,134.5903426525064,793.1347098824085,120.34082815216149,860.0395732030756,121.69792477124196,867.9107335937423,138.6616325097478,880.2603128273745,166.61782286280544,885.0101509941562,186.97427214901245,889.7599891609377,205.973624816139,890.438537470478,228.6371383547828,893.288440370547,250.3506842600703,891.7956340895585,269.07861760338074,887.1815055846848,285.90661567997853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img050107.png,406.9554978574257,524.1194544781531,429.6856486036296,529.8019921647041,451.79813220999097,527.0842567493971,467.7339444179273,516.0897816602006,479.2225532189978,505.2188399989727,495.2818988549027,488.78889407916233,512.0824450586186,470.3824133118559,524.4357878554686,450.369997980959,538.8891989277829,427.02218009491264,829.1399991277387,311.9446993975643,823.9144022930282,336.57965590405666,817.6934536802776,361.21461241054897,814.9562362906673,379.13094441527073,815.7027501241975,407.2496321449034,816.4492639577275,426.65899181668516,817.4446157357675,448.0590550445473,814.9562362906673,469.2102803278992,810.2283153449769,486.62893644360094,868.1268945895963,252.41844847833016,852.5917414667019,247.8430266681627,838.1206399275677,242.20355327423533,813.4346431843385,238.90499336457972,790.4511289751251,239.86263978996362,766.2971580237759,236.67048503868398,741.9303767556746,232.30787354526848,725.5439823657725,232.0950632285165,708.9447776591184,233.58473544578032,720.4365347637251,173.14660548821922,742.4624025475546,168.8903991531797,768.1060457161676,165.80464956027606,790.4511289751251,170.80569200394748,816.7332030939941,173.57222612172316,840.1423379367114,181.76542331667423,856.7415426433655,185.91522449333775,874.7240144089075,190.8098617786332,887.9182540475299,198.6838434984563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img052786.png,463.9788924984658,607.115711282454,465.5704369674005,591.5675460859384,471.56933535030805,573.6932774348261,476.46639525472244,553.2480523338961,479.8943371878124,538.3120196254324,480.75132267108495,513.8267201033606,482.71014663285064,486.1583316434196,490.5454424799136,461.67303212134783,494.9527963938865,438.0447180825487,822.4032488627397,294.95720151180126,823.1045999376577,322.7774608168792,818.6627097965107,351.2990711968751,816.558656571757,380.52203265178895,812.818117505528,398.05580952473724,805.8046067563487,419.79769284719316,793.6478547911045,439.20173925325594,775.178943151599,454.6314629014504,758.8140847368472,462.1125410339083,863.3153948996192,284.6707190796716,852.7951287758501,270.40991388967365,842.2748626520811,252.1747859418074,824.7410857791328,240.9531687431205,802.0640676901197,236.97884598525218,779.8546169843852,236.74506229361288,755.3073293622576,234.6410090688591,732.1627438899659,240.25181766820253,712.9924811755424,245.39505888426737,730.5262580484907,189.98832396575074,749.4627370712749,176.89643723394937,778.4519148345494,169.1815754098521,807.9086599811025,168.24644064329487,829.416759611919,166.6099548018197,846.3403964714603,169.79260096754578,865.41634871937,174.22342180511123,882.4896425633317,180.9367330411628,889.4597703872217,196.01356729118214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,B15_huddle3_28_03_2021__15_36,img054162.png,445.68784741009296,469.3654232591749,455.38632843597827,482.99572091717596,472.1620793996718,492.956323051869,496.1461608555775,498.1987452280232,512.6597907104633,501.6063196425235,536.7749327207729,502.916925186562,561.6764380575055,501.73738019692735,585.6605195134111,498.72298744563864,604.008997129951,492.6942019430613,829.7677547201724,341.87710137445333,820.558094140442,362.0232338926136,818.8312827817426,389.07661184557173,820.558094140442,415.5543860122966,829.1921509339393,435.1249147442238,838.6896134067863,456.4222548348504,844.7334531622344,475.70498167366094,842.1432361241853,492.97309526065544,832.3579717582217,508.8021993820671,831.7823679719885,136.9621534754515,827.4653395752399,158.5472954591947,831.7823679719885,174.37639958060635,835.523792582504,198.83956049551523,840.7042266586024,220.712504372375,840.9920285517189,245.46346718040047,831.7823679719885,273.95585459894147,826.6019338958902,293.5263833308686,815.3776600643437,307.3408742004642,732.4907148467698,176.9666166186555,747.7442151819484,153.6546632762129,758.1050833341451,131.78171939935316,781.7048385697043,112.21119066742597,796.3827351186496,98.10889790471379,820.8458960335586,87.74802975251714,844.1578493760012,75.6603502416209,863.7283781079284,74.221340776038,875.528255725708,81.99199189018555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
