scorer,,,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah,Hannah
labeled-data,F23_12_09_2021__12_00,img087913.png,459.9792321464094,289.69648185512517,516.6937708997589,254.51936386966324,494.686100770127,231.45953280854812,562.3350819858479,194.39965614254453,527.62821336213,182.6346159311148,546.4522777004177,191.45839608968708,434.6843956918355,127.33892693739523,411.7425672795476,167.34006365625623,419.3898434169768,148.5159993179687,391.74199892011706,162.63404757168433,371.15317855011506,183.22286794168633,357.0351302963995,206.75294836454577,348.7996021483986,233.22428884026257,344.6818380743983,261.4603853476939,344.6818380743983,291.4612378868396,348.79960214839866,319.697334394271,364.68240643382876,344.40391883827334,381.15346272983027,368.5222512717042,401.74228309983226,384.9933075677058,,,,,,,,,,,,,,,,,,,,,430.56663161783507,174.39908778311406,452.33195600898006,210.87071243854615,509.98065304498556,320.28558640484243,485.2740686009832,367.3457472505612,512.3336610872716,359.6984711131319,446.44943590326517,258.51912529483644,,,,,,
labeled-data,F23_12_09_2021__12_00,img102940.png,290.05399190972963,282.845113902491,295.3424739195231,231.13551202895465,258.32309985096873,251.70183095592932,287.11594634873325,179.42591015541836,237.75678092399409,209.39397487758146,264.1991909729615,192.94091973600172,,,180.7619115325253,172.955138039132,,,,,,,,,,,,,,,,,,,,,344.76335758799445,292.83382591150644,,,,,,,,,325.2695217255392,224.4005086816903,344.09358606382676,276.75493762255246,348.21135013782714,253.81310921026457,308.2102134189662,206.75294836454572,184.87196082605925,262.2787949755163,159.60412610311818,220.5559764158789,222.47894400681292,262.8664040877156,235.99395358739622,269.3301043219076,236.443468129245,317.93257836255646,,,,,211.8839905072495,293.1385531810512,,,,,321.15175765153884,290.2847338656967
labeled-data,F23_12_09_2021__12_00,img104219.png,145.8526585012362,183.22286794168633,,,99.38074966608892,220.8709966182614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.12740038692687,245.01927002229021,187.0302992412402,205.57644434340278,212.82004232746255,255.91778331994396,193.90439384381648,268.4577662997911,327.62252976782526,211.45896444911762,343.5053340532553,256.16611725255046,364.6824064338288,236.16554889312,271.1503367529626,223.8122566711188,,,,,,,,,,,,,,,,,284.0918809855353,306.7557901616982,229.38444400238717,324.4033504788428,329.38728579953965,288.5199778339822
labeled-data,F23_12_09_2021__12_00,img104641.png,219.54089844581654,291.0716414732808,156.66672344049397,272.85575899510326,150.20302320630196,329.26623376623377,100.84385778156273,266.39205876091125,114.35886736214609,332.7918884394294,109.07038535235263,303.99904194166487,,,,,,,,,,,,,,,,,,,,,,,,,334.7122844368746,204.69310197998726,203.6754524164361,241.71247604854162,161.36759633808822,245.82573983393655,224.82938045561002,274.61858633170107,233.64351713859912,296.3479084140024,296.5176921439217,219.97093889716842,322.96010219288905,208.21875665318288,339.4131573344688,239.36203959974452,248.333744943581,229.9602938045561,,,,,217.03115178038598,333.81538264798655,228.20793998124418,313.2265622779846,,,,,,,301.15118929210837,314.40306629912754,276.5389823291463,270.50532254630616,,,333.50504987354003,265.57814942169426
labeled-data,F23_12_09_2021__12_00,img104933.png,272.4257185437514,271.09293165850545,214.25241643602305,251.70183095592932,227.7674260166064,299.88577815626996,155.49150521609545,250.52661273153078,179.58476461301012,328.6766959589179,162.54281456248674,287.5459868000852,,,,,,,,,,,,,,,,,,,,,,,,,333.5370662124761,198.2294017457952,217.19046199701944,241.71247604854162,170.7693421332766,234.66116670215033,,,,,288.8787736853311,201.75505641899088,321.19727485629124,201.75505641899088,319.43444751969344,232.31073025335323,252.44700872897596,219.97093889716842,,,,,,,,,,,,,,,,,285.35311901213544,257.5779220779221,,,,
labeled-data,F23_15_09_2021__12_00,img009151.png,,,,,,,,,,,,,504.20326409495544,107.40534124629085,649.5741839762611,93.07299703264096,580.9836795252226,90.00178041543029,577.9124629080119,117.6427299703264,576.8887240356083,153.47359050445107,570.7462908011869,187.2569732937685,565.6275964391691,224.11157270029673,553.3427299703264,259.9424332344214,545.1528189910979,297.8207715133531,529.7967359050444,331.6041543026707,515.4643916913947,360.26884272997034,485.77596439169133,389.9572700296736,451.9925816023739,424.76439169139474,,,,,,,,,,,,,,,482.70474777448067,222.06409495548962,693.5949554896142,108.4290801186944,675.1676557863501,97.16795252225518,,,,,709.9747774480712,344.91275964391696,633.1943620178041,414.5270029673591,673.120178041543,428.85934718100896,717.1409495548961,213.87418397626112,,,,,,
labeled-data,F23_15_09_2021__12_00,img009181.png,,,,,,,608.3019613618693,70.21098107315498,673.0612549744404,61.73059738579451,642.9944400828896,60.95965341421629,585.1736422145225,110.3000675952228,686.1673024912703,118.78045128258333,635.2850003671073,104.9034597941752,619.8661209355427,128.03177894152202,605.9891294471347,151.9310420604471,588.2574181008354,175.83030517937215,573.609482640849,204.3552321277665,555.1068273229715,239.04771084878672,540.4588918629854,272.19830162665056,523.4981244882644,307.661724319249,501.1407493124957,340.8123150971128,475.69959825041417,367.0244101307725,448.7165592451763,405.57160870968386,,,,,,,,,,,,,,,514.2467968293256,197.41673638356252,,,,,,,,,714.6922294396647,363.9406342444596,620.6370649071209,410.19727253915323,661.497095400767,440.2640874307041,750.9265961038413,239.04771084878678,,,,,,
labeled-data,F23_15_09_2021__12_00,img009271.png,,,,,,,395.40025021779104,135.41932508523624,411.1884781519751,120.50822092517345,405.04861173312577,127.96377300520484,444.5191815685861,118.75397337693079,,,448.02767666507145,95.94875524977593,466.4472759216196,90.24745071798722,485.3054370652284,88.49320316974453,504.16359820883724,88.49320316974453,518.6361404818393,90.24745071798722,536.6171778513268,95.94875524977593,554.1596533337536,103.842869216868,564.246576736149,116.56116394162743,574.7720620256051,127.96377300520484,580.0348046703331,143.75200093938898,591.4374137339106,154.71604811590572,,,,,,,431.8008868438267,137.6121345205396,,,,,,,491.44530348407784,168.31146661478653,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img019411.png,,,,,316.15202909868805,376.16771985203013,373.316657659055,302.8353175574179,294.78747094986403,306.8772609909792,336.9391667570033,294.17401019978655,342.1359511715821,222.57386937670066,258.9874005383211,237.58680212992834,302.87135781698663,231.23517673433201,299.4068348739341,217.37708496212184,295.94231193088154,203.51899318991167,294.2100504593553,191.39316288922777,291.90036849732024,179.26733258854387,291.3229480068115,166.5640817973512,289.5906865352852,152.70599002514103,287.85842506375894,142.88984168649216,287.2810045732502,130.1865908952995,286.70358408274143,121.52528353766814,,,385.4424879597389,295.9062716713128,368.1198732444762,252.59973488315603,,,,,,,,,,,376.2037601115988,204.67383417092918,226.07443257932198,312.6514658960668,237.04542189898837,269.92234959841875,,,,,,,,,,,209.32923835456802,243.93842752552467,,,,,,
labeled-data,F23_15_09_2021__12_00,img019441.png,,,,,,,409.1744640123167,307.04027123714593,,,377.4785207794668,320.4119972885045,373.51652787536057,270.39183687416323,283.87643841995686,279.8015700214155,327.45836036512554,269.89658776114993,320.0296236699263,256.02961259677807,314.5818834267802,243.1531356584328,306.65789761856774,228.2956622680344,300.7149082624084,215.41918532968913,295.76241713227563,202.54270839134387,292.29567334118263,190.16148056601185,287.8384313240631,173.81825983657353,284.3716875329702,159.95128467220172,281.40019285489046,144.59856216879007,,,,,391.8407450568519,278.3158226823757,,,,,,,,,,,373.51652787536057,210.46669419955634,266.5427194644921,352.1079405213544,266.5427194644921,316.94525349741156,,,,,,,,,,,207.11282590289846,279.30632090840226,,,,,,
labeled-data,F23_15_09_2021__12_00,img019501.png,,,,,,,,,,,,,,,,,,,446.7815113307978,308.06841283745746,416.14047091714656,280.3455667489158,385.98579622434687,252.13635493952265,359.2356815775085,227.33170317609074,328.10827544300565,199.12249136669743,293.08994354168993,171.88601099900745,256.12614875696784,173.8314738824139,226.45783978501976,194.2588341581814,206.0304795092523,226.84533745523908,,,,,,,,,,,,,,,,,,,,,,,,,,,241.53517713141957,345.5185733430312,204.57138234669748,308.55477855830907,218.67598825139407,346.49130478473444,278.0126061952901,349.8958648306957,,,,,,
labeled-data,F23_15_09_2021__12_00,img024451.png,,,,,,,,,,,,,458.4299781181619,261.5506408252579,,,463.90043763676147,247.48374492028762,482.6562988433885,223.257424195061,506.88261956861516,196.68662081900595,535.0164113785559,181.0567364801501,574.0911222256956,177.1492653954361,610.0398562050641,183.40121913097846,646.7700844013755,202.93857455454832,678.81134729603,228.72788371366056,699.9116911534854,256.86167552360115,731.1714598311972,286.55845576742735,774.1536417630509,289.6844326351985,457.64848390121915,388.93419818693343,445.92607064707727,324.85167239762427,,,,,,,592.0654892153798,424.882932166302,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img064711.png,574.0911222256956,462.3946545795561,,,599.8804313848077,413.16051891216006,603.7879024695218,341.263050953423,589.7210065645514,355.32994685839327,597.5359487339794,349.8594873397937,501.4121600500156,282.6509846827134,427.1702094404501,350.6409815567365,473.278368240075,302.96983432322605,436.54814004376374,278.7435135979994,399.0364176305095,255.29868708971554,349.8022819631135,238.1058143169741,299.00515786183183,229.50937793060336,249.77102219443577,232.63535479837452,209.91481713035324,251.39121600500158,176.31056580181308,285.77696155048454,159.11769302907157,324.85167239762427,155.99171616130042,373.3043138480775,,,,,,,,,,,,,,,,,,,437.3296342607065,463.1761487964989,414.66630196936546,413.94201312910286,536.5793998124414,474.117067833698,556.898249452954,474.117067833698,346.6763050953423,495.2174116911535,233.35964363863707,492.87292904032506,299.78665207877464,501.46936542669584,381.84354485776805,462.3946545795561,,,,,,
labeled-data,F23_15_09_2021__12_00,img064771.png,,,,,,,391.2214754610816,256.08018130665835,443.5815879962488,261.5506408252579,417.0107846201938,260.7691466083151,,,387.3140043763676,294.37339793685527,370.12113160362617,261.5506408252579,334.1723976242576,230.29087214754617,288.8457330415755,216.22397624257582,238.83010315723664,210.7535167239763,185.6884964051266,214.66098780869027,138.7988433885589,239.6688027508597,109.88355736167551,273.27305407939986,77.84229446702096,320.16270709596756,75.49781181619255,374.08580806502033,92.690684588934,435.04235698655833,,,,,,,,,,,,,,,,,,,429.51469209127856,435.0423569865583,400.5994060643951,366.2708658955924,,,,,274.7788371366052,488.9654579556111,163.02516411378554,493.6544232572679,,,345.8948108783995,452.2352297592998,,,,,,
labeled-data,F23_15_09_2021__12_00,img064831.png,535.0164113785559,413.94201312910286,,,509.2271022194436,358.45592372616443,495.94170053141613,270.92857142857144,473.278368240075,304.5328227571116,485.000781494217,288.90293841825576,406.85135979993754,237.3243201000313,371.6841200375118,294.37339793685527,392.00296967802444,256.08018130665835,362.30618943419825,225.60190684588935,319.3240075023445,197.46811503594876,267.74538918412003,189.65317286652083,217.72975929978116,195.9051266020632,178.65504845264144,219.34995311034703,148.17677399187244,265.4581119099719,130.20240700218818,310.78477649265403,120.82447639887465,363.1448890278212,109.88355736167551,404.56408252578933,103.63160362613314,449.1092528915286,,,,,,,,,,,,,,,,,358.39871834948417,424.1014379493592,359.9617067833698,352.98546420756486,408.41434823382303,435.82385120350114,423.26273835573613,463.9576430134417,317.7610190684589,449.1092528915286,248.20803376055017,465.52063144732733,281.8122850890903,491.3099406064395,338.07986870897156,437.3868396373867,,,,,,
labeled-data,F23_15_09_2021__12_00,img064951.png,,,,,,,,,,,,,,,656.148015004689,98.21834948421383,628.0142231947484,81.02547671147238,608.4768677711785,108.37777430447022,588.9395123476087,138.85604876523917,571.7466395748671,172.46030009377932,548.3018130665833,204.50156298843393,527.2014692091278,236.54282588308848,510.7900906533291,266.2396061269147,491.2527352297593,303.7513285401688,478.74882775867457,336.5740856517662,458.4299781181619,372.5228196311348,427.1702094404501,387.3712097530479,,,,,,,,,,,,,,,,,792.909502969678,163.8638637074086,717.8860581431697,149.7969678024383,,,,,635.8291653641763,440.51281650515784,512.3530790872147,432.6978743357299,544.3943419818694,506.1583307283526,736.6419193497968,310.0032822757112,,,,,,
labeled-data,F23_15_09_2021__12_00,img065011.png,,,,,,,622.5437636761488,207.6275398562051,664.7444513910597,204.50156298843393,644.425601750547,205.28305720537674,,,,,,,659.2739918724601,213.87949359174746,627.2327289778056,231.85386058143172,605.3508909034073,253.73569865583,585.8135354798375,277.1805251641138,566.2761800562675,308.4402938418256,546.7388246326977,338.13707408565176,529.5459518599563,367.05236011253515,506.88261956861516,393.6231634885902,476.4043451078462,423.31994373241645,439.67411691153484,449.8907471084714,,,,,,,,,,,,,,,517.8235386058143,279.52500781494217,,,,,,,,,654.5850265708034,486.62097530478275,535.7979055954986,496.7804001250391,564.713191622382,502.25085964363865,734.2974366989685,383.46373866833386,,,,,,
labeled-data,F23_15_09_2021__12_00,img086641.png,270.08987183494844,420.1939668646452,245.8635511097218,374.08580806502033,,,263.05642388246326,315.47374179431074,281.0307908721476,267.8025945608003,272.4343544857768,278.7435135979994,342.7688340106283,259.9876523913723,,,347.45779931228515,243.57627383557366,377.9360737730541,217.78696467646142,413.8848077524226,196.68662081900595,454.52250703344794,196.68662081900595,495.16020631447327,208.4090340731479,526.4199749921851,228.72788371366056,554.5537668021257,255.29868708971554,587.3765239137231,292.8104095029697,603.0064082525789,326.4146608315099,628.7957174116912,360.80040637699284,641.2996248827759,402.219599874961,338.86136292591436,427.22741481713035,328.70193810565803,343.60753360425133,,,,,,,,,,,430.2961863082213,435.0423569865583,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img086701.png,125.51344170053142,435.82385120350114,158.33619881212877,383.46373866833386,,,217.72975929978116,344.38902782119413,245.8635511097218,292.0289152860269,248.98952797749297,299.84385745545484,338.86136292591436,307.6587996248828,,,330.26492653954364,274.05454829634266,358.39871834948417,242.79477961863086,398.25492341356676,215.44248202563307,438.11112847764923,199.81259768677717,483.4377930603314,188.09018443263523,535.0164113785559,193.5606439512348,570.1836511409815,208.4090340731479,603.7879024695218,230.29087214754617,638.9551422319475,255.29868708971554,683.5003125976868,274.05454829634266,726.4824945295405,274.05454829634266,388.09549859331037,447.546264457643,369.3396373866833,379.5562675836199,349.02078774617064,467.8651140981557,334.9538918412004,487.40246952172555,562.3687089715536,436.6053454204438,620.9807752422632,410.0345420443889,612.3843388558925,431.9163801187871,492.03422944670206,433.4793685526727,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img086791.png,,,,,,,279.46780243826197,259.20615817442956,339.64285714285717,247.48374492028762,309.94607689903097,251.39121600500158,324.01297280400127,298.2808690215693,,,354.4912472647702,259.20615817442956,390.43998124413883,243.57627383557366,433.4221631759925,238.1058143169741,477.9673335417318,245.920756486402,513.1345733041576,258.42466395748676,542.8313535479838,276.399030947171,573.3096280087527,306.0958111909972,595.191466083151,333.448108783995,623.3252578930916,362.3633948108784,659.2739918724601,363.926383244764,687.4077836824008,345.17052203813694,315.41653641763054,435.82385120350114,300.56814629571744,357.6744295092216,,,,,381.84354485776805,480.36902156924043,483.4377930603314,480.36902156924043,,,351.3652703969991,458.48718349484216,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img087301.png,,,,,,,,,,,,,,,,,,,394.77817858853575,82.53147818464083,401.6805742981559,88.44781736431517,406.364342815398,92.88507174907093,412.03416786258595,99.0479250612317,417.9505070422603,105.70380663836534,425.0994168843668,110.88060342058039,429.29015713663614,116.05740020279544,432.98786912393257,124.19236657484767,438.16466590614766,131.58779054944057,,,,,359.52665764297615,97.07581200134027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img101641.png,378.71756798999684,519.4437324163802,403.7253829321663,424.882932166302,337.29837449202876,433.4793685526727,414.66630196936546,346.73351047202254,316.1980306345733,358.45592372616443,359.18021256642703,352.2039699906221,411.54032510159425,280.306502031885,299.00515786183183,280.306502031885,354.4912472647702,273.27305407939986,352.14676461394185,242.01328540168805,341.9873397936855,206.8460456392623,324.79446702094407,179.4937480462645,299.00515786183183,160.73788683963744,258.3674585808065,153.70443888715226,220.85573616755238,157.61190997186623,182.5625195373554,181.83823069709285,162.2436698968428,210.7535167239763,149.73976242575804,247.48374492028762,,,,,,,,,,,,,,,,,,,286.5012503907471,398.31212879024696,268.52688340106283,335.7925914348234,,,,,256.8044701469209,403.7825883088465,196.62941544232575,379.5562675836199,227.8891841200375,409.2530478274461,270.08987183494844,399.09362300718976,,,,,,
labeled-data,F23_15_09_2021__12_00,img102001.png,597.5359487339794,506.9398249452954,588.9395123476087,456.14270084401375,560.805720537668,484.2764926539544,549.0833072835261,348.2964989059081,512.3530790872147,385.02672710221947,530.327446076899,369.39684276336357,434.98515160987813,279.52500781494217,325.5759612378868,340.4815567364802,380.28055642388244,302.18834010628325,347.45779931228515,279.52500781494217,313.0720537668021,261.5506408252579,279.46780243826197,249.04673335417323,243.5190684588934,238.8873085339169,204.44435761175367,237.3243201000313,164.58815254767114,249.04673335417323,135.67286652078775,288.12144420131295,122.38746483276026,327.1961550484527,115.35401688027508,370.17833698030637,,,,,,,,,,,,,,,,,,,335.73538605814315,465.52063144732733,301.3496405126602,409.2530478274461,456.08549546733354,501.46936542669584,487.34526414504535,502.25085964363865,270.87136605189124,487.40246952172555,198.9738980931541,478.8060331353548,238.83010315723664,503.8138480775242,303.6941231634886,478.8060331353548,,,,,,
labeled-data,F23_15_09_2021__12_00,img105391.png,241.9560800250078,338.13707408565176,251.33401062832138,281.0879962488278,,,280.2492966552048,234.19834323226013,,,306.03860581431695,191.9976555173492,369.3396373866833,181.83823069709285,,,375.59159112222574,174.80478274460773,412.321819318537,151.3599562363239,452.1780243826196,131.822600812754,496.7231947483589,122.44467020944052,538.9238824632698,125.57064707721167,582.6875586120663,145.10800250078154,624.1067521100343,180.2752422632073,649.1145670522038,217.78696467646142,662.3999687402314,257.6431697405439,659.2739918724601,307.65879962488276,656.9295092216317,360.01891216005004,370.12113160362617,355.32994685839327,353.70975304782746,267.8025945608003,,,,,465.4634260706471,352.98546420756486,577.2170990934667,379.5562675836199,524.0754923413567,435.0423569865583,436.54814004376374,341.263050953423,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img105451.png,269.30837761800564,372.5228196311348,248.98952797749297,331.88512035010945,,,258.3674585808065,305.3143169740544,294.31619256017507,236.54282588308848,275.560331353548,257.64316974054395,402.94388871522347,267.0211003438575,,,408.41434823382303,228.72788371366056,445.92607064707727,207.6275398562051,490.47124101281656,188.09018443263523,531.1089402938418,179.4937480462645,579.5615817442952,178.7122538293217,628.7957174116912,186.52719599874962,665.5259456080025,205.28305720537674,699.1301969365427,231.07236636448891,740.5493904345108,267.0211003438575,778.8426070647077,285.77696155048454,811.6653641763052,310.784776492654,400.5994060643951,437.3868396373867,390.43998124413883,359.23741794310723,,,,,529.5459518599563,442.85729915598625,644.425601750547,427.22741481713035,600.6619256017506,474.89856205064086,487.34526414504535,421.7569552985308,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img105511.png,,,,,,,,,,,,,219.29274773366677,289.6844326351985,,,234.92263207252267,259.9876523913723,268.52688340106283,239.6688027508597,313.85354798374493,229.50937793060336,356.8357299155987,229.50937793060336,401.380900281338,240.45029696780244,435.7666458268209,254.5171928727728,470.93388558924664,273.27305407939986,504.5381369177868,299.84385745545484,533.4534229446703,328.75914348233823,570.9651453579244,351.4224757736793,612.3843388558925,354.54845264145047,204.44435761175367,420.1939668646452,195.84792122538295,349.0779931228509,,,,,359.9617067833698,488.18396373866835,446.70756486402,460.05017192872776,423.26273835573613,494.43591747421067,283.37527352297593,469.4281025320413,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img105541.png,,,,,,,243.5190684588934,206.06455142231948,302.131134729603,200.59409190371997,275.560331353548,202.93857455454832,213.0407939981244,289.6844326351985,326.3574554548296,249.04673335417323,281.8122850890903,255.29868708971554,303.6941231634886,263.1136292591435,329.48343232260083,267.8025945608003,356.0542356986558,274.05454829634266,383.40653329165366,280.306502031885,409.97733666770864,290.4659268521413,438.11112847764923,302.18834010628325,461.5559549859331,316.25523601125354,487.34526414504535,329.54063769928104,517.0420443888715,335.7925914348234,545.9573304157549,330.32213191622384,,,,,,,,,326.3574554548296,481.1505157861832,423.26273835573613,454.5797124101282,410.7588308846515,485.05798687089714,234.92263207252267,438.1683338543295,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img105691.png,,,,,,,,,,,,,,,,,,,213.8222882150672,213.09799937480466,251.33401062832138,205.28305720537674,303.6941231634886,212.31650515786185,349.8022819631135,231.85386058143172,380.28055642388244,255.2986870897156,407.6328540168802,286.55845576742735,430.2961863082213,319.38121287902476,449.05204751484837,352.9854642075649,471.7153798061894,387.3712097530478,496.7231947483589,419.41247264770243,532.6719287277274,433.4793685526727,,,,,,,273.2158487027196,487.40246952172555,359.18021256642703,486.62097530478275,307.60159424820256,497.5618943419819,169.2771178493279,444.4202875898718,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img105751.png,,,,,,,184.125507971241,287.33994998437015,252.89699906220693,264.6766176930291,219.29274773366677,277.9620193810566,227.8891841200375,326.4146608315099,,,247.42653954360736,292.0289152860269,281.8122850890903,276.399030947171,324.01297280400127,256.86167552360115,367.7766489527977,245.920756486402,423.26273835573613,245.1392622694592,481.09331040950303,256.86167552360115,520.1680212566428,283.4324788996562,553.7722725851829,320.1627070959675,576.4356048765239,352.98546420756486,610.8213504220068,388.1527039699906,650.6775554860894,416.2864957799312,196.62941544232575,445.20178180681467,186.46999062206942,385.02672710221947,,,,,406.85135979993754,503.8138480775242,492.8157236636449,490.5284463894967,,,280.2492966552048,499.1248827758675,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img105871.png,,,,,,,272.4343544857768,301.40684588934045,319.3240075023445,283.4324788996562,296.6606752110034,288.12144420131295,349.8022819631135,337.355579868709,,,371.68412003751166,299.84385745545484,409.97733666770864,284.99546733354174,445.92607064707727,263.1136292591435,485.000781494217,249.82822757111603,527.9829634260707,244.35776805251646,571.7466395748671,246.70225070334482,614.7288215067208,259.20615817442956,661.6184745232886,277.9620193810566,696.0042200687715,298.2808690215693,739.767896217568,312.3477649265396,779.6241012816505,295.9363863707409,329.48343232260083,466.3021256642701,323.23147858705846,407.6900593935605,,,,,487.34526414504535,487.40246952172555,593.6284776492654,468.64660831509843,561.5872147546108,501.46936542669584,417.0107846201938,474.89856205064086,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img106081.png,220.07424195060958,313.91075336042513,231.79665520475146,298.2808690215693,,,245.082056892779,302.18834010628325,302.9126289465458,263.8951234760863,278.68630822131917,274.05454829634266,336.51688027508595,349.0779931228509,,,355.27274148171307,301.40684588934045,393.56595811191005,284.21397311659894,438.8926226945921,260.7691466083151,481.8748046264458,247.48374492028762,527.9829634260707,235.76133166614568,581.9060643951235,238.8873085339169,627.2327289778056,254.5171928727728,668.6519224757737,282.6509846827134,703.8191622381994,324.07017818068147,756.1792747733667,348.2964989059081,799.9429509221632,336.5740856517662,333.3909034073148,474.89856205064086,334.1723976242576,418.6309784307596,,,,,511.571584870272,506.9398249452954,609.2583619881214,489.74695217255396,563.1502031884964,509.28430759612377,437.3296342607065,490.5284463894967,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img106171.png,,,,,,,,,,,,,420.9182557049078,323.28868396373866,,,432.64066895904966,292.0289152860269,461.5559549859331,264.6766176930291,503.75664270084405,242.01328540168805,546.7388246326977,222.4759299781182,611.6028446389497,220.13144732728983,663.9629571741169,231.07236636448891,714.7600812753985,255.29868708971554,752.2718036886528,286.55845576742735,782.7500781494217,316.25523601125354,822.6062832135043,332.66661456705225,,,407.6328540168803,412.37902469521725,406.0698655829947,372.5228196311348,,,,,585.8135354798375,494.43591747421067,685.0633010315723,448.3277586745858,646.7700844013755,488.9654579556111,486.5637699281025,483.49499843701153,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_15_09_2021__12_00,img106261.png,251.33401062832138,297.4993748046265,270.08987183494844,301.40684588934045,,,301.3496405126602,287.33994998437015,345.8948108783995,267.8025945608003,325.5759612378868,275.6175367302282,366.99515473585495,291.2474210690841,,,375.59159112222574,272.49155986245705,416.22929040325096,244.35776805251646,460.77446076899014,234.97983744920293,508.44560800250076,235.76133166614574,549.0833072835261,253.73569865582994,580.3430759612379,282.6509846827134,603.7879024695218,319.3812128790247,619.4177868083776,363.1448890278212,635.0476711472335,397.53063457330416,669.4334166927165,422.5384495154736,715.5415754923414,430.35339168490157,329.48343232260083,414.7235073460456,335.73538605814315,348.2964989059081,,,392.7844638949672,479.58752735229757,498.2861831822445,503.03235386058145,448.2705532979056,506.1583307283526,367.7766489527977,449.1092528915286,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_16_09_2021__12_00,img061291.png,,,,,,,446.68592715770023,131.96259801626923,,,,,530.9236882855706,174.89668272015157,,,503.2067475273682,136.85382285595205,528.749810579045,129.78872030974355,551.5755264975647,124.89749547006073,577.1185895492415,117.28892349722082,598.8573666144985,112.397698657538,623.3134908129124,118.37586235048366,641.2479818917493,131.96259801626923,655.9216564107977,146.0928031086862,668.4214532233204,161.85341648099745,670.5953309298461,184.13566297288574,,,,,,,,,,,,,,,,,629.8351239324895,242.83036104907933,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_16_09_2021__12_00,img063601.png,,,,,,,,,,,,,,,,,,,366.31656253802873,213.1438233084099,366.3390790889545,204.0298466798282,367.46095101547223,194.5898812289047,369.0908951271811,184.96783241513162,370.9636170560229,176.60470578887404,373.79178890096415,168.0594957997669,378.79615494616314,160.4697357267593,383.3531432604541,153.06205901660132,390.3291035921354,147.76988205241787,,,,,,,,,,,,,,,,,487.8084565577868,225.84683119768835,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_16_09_2021__12_00,img063691.png,,,,,,,,,,,,,369.47179634532847,295.7635270716036,322.6011026641942,284.44991135546775,324.7560770863154,263.4389107397869,326.91105150843646,248.89283339046932,325.8335642973759,231.6530380135004,329.06602593055754,217.10696066418285,329.6047695360878,203.6383705259259,336.60843640798146,189.6310367821386,343.6121032798751,176.70119024941187,354.9257189960109,168.0812925609274,370.01053995085874,162.15511290009437,,,,,,,,,,,,,,,,,,,414.72625920987196,249.4315769959996,,,,,,,,,,,,,,,,,,,,,,
labeled-data,F23_16_09_2021__12_00,img063721.png,,,166.36943620178045,359.2451038575668,,,214.48516320474778,372.5537091988131,,,207.31899109792283,323.4142433234422,345.5237388724035,287.5833827893175,,,313.78783382789317,257.8949554896143,327.09643916913944,237.42017804154307,345.52373887240356,224.11157270029673,363.95103857566767,209.77922848664696,379.3071216617211,194.4231454005935,402.853115727003,184.18575667655784,428.446587537092,183.1620178041543,453.01632047477744,196.47062314540062,469.39614243323444,210.80296735905046,486.7997032640949,229.23026706231457,,,375.2121661721068,367.4350148367953,362.9272997032641,339.7940652818991,,,,,,,,,,,427.42284866468844,288.6071216617211,,,,,,,,,,,,,,,,,,,,,,
